OWNER,NAME,TYPE,LINE,POSITION,TEXT
SYSTEM,ACTUALIZAR_COSTOS,PROCEDURE,25,16,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,ACTUALIZAR_COSTOS,PROCEDURE,23,11,PL/SQL: SQL Statement ignored
SYSTEM,CF_ESTCTAPROFORMULA,FUNCTION,27,64,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CF_ESTCTAPROFORMULA,FUNCTION,17,3,PL/SQL: SQL Statement ignored
SYSTEM,CG$AFJ_ACTIFIJO,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$AFJ_ACTIFIJO no es v�lido
SYSTEM,CG$AFJ_ACTIFIJO,PACKAGE,117,8,PLS-00201: el identificador 'AFJ_ACTIFIJO' se debe declarar
SYSTEM,CG$AFJ_ACTIFIJO,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$AFJ_ACTIFIJO' sin su especificaci�n
SYSTEM,CG$AFJ_ACTIFIJO,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$AFJ_ACTIFIJO,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_ARCHGRND,PACKAGE,22,8,PLS-00201: el identificador 'ALM_ARCHGRND' se debe declarar
SYSTEM,CG$ALM_ARCHGRND,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$ALM_ARCHGRND no es v�lido
SYSTEM,CG$ALM_ARCHGRND,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$ALM_ARCHGRND' sin su especificaci�n
SYSTEM,CG$ALM_ARCHGRND,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_ARCHGRND,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_ARTICULOS,PACKAGE,118,8,PLS-00201: el identificador 'ALM_ARTICULOS' se debe declarar
SYSTEM,CG$ALM_ARTICULOS,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$ALM_ARTICULOS no es v�lido
SYSTEM,CG$ALM_ARTICULOS,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_ARTICULOS,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$ALM_ARTICULOS' sin su especificaci�n
SYSTEM,CG$ALM_ARTICULOS,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_DETAMOVI,PACKAGE BODY,287,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$ALM_DETAMOVI,PACKAGE BODY,282,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$ALM_DETAMOVI,PACKAGE BODY,336,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$ALM_DETAMOVI,PACKAGE BODY,331,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$ALM_UNIDNEGO,PACKAGE,25,8,PLS-00201: el identificador 'ALM_UNIDNEGO' se debe declarar
SYSTEM,CG$ALM_UNIDNEGO,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$ALM_UNIDNEGO no es v�lido
SYSTEM,CG$ALM_UNIDNEGO,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$ALM_UNIDNEGO' sin su especificaci�n
SYSTEM,CG$ALM_UNIDNEGO,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ALM_UNIDNEGO,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_CLIENTE,PACKAGE,92,8,PLS-00201: el identificador 'CLI_CLIENTE' se debe declarar
SYSTEM,CG$CLI_CLIENTE,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$CLI_CLIENTE no es v�lido
SYSTEM,CG$CLI_CLIENTE,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$CLI_CLIENTE' sin su especificaci�n
SYSTEM,CG$CLI_CLIENTE,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_CLIENTE,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_DOCUINT,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$CLI_DOCUINT no es v�lido
SYSTEM,CG$CLI_DOCUINT,PACKAGE,22,8,PLS-00201: el identificador 'CLI_DOCUINT' se debe declarar
SYSTEM,CG$CLI_DOCUINT,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_DOCUINT,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$CLI_DOCUINT' sin su especificaci�n
SYSTEM,CG$CLI_DOCUINT,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_DOCULOBS,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$CLI_DOCULOBS no es v�lido
SYSTEM,CG$CLI_DOCULOBS,PACKAGE,22,8,PLS-00201: el identificador 'CLI_DOCULOBS' se debe declarar
SYSTEM,CG$CLI_DOCULOBS,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_DOCULOBS,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$CLI_DOCULOBS' sin su especificaci�n
SYSTEM,CG$CLI_DOCULOBS,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_NATURALES,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$CLI_NATURALES no es v�lido
SYSTEM,CG$CLI_NATURALES,PACKAGE,59,8,PLS-00201: el identificador 'CLI_NATURALES' se debe declarar
SYSTEM,CG$CLI_NATURALES,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CLI_NATURALES,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$CLI_NATURALES' sin su especificaci�n
SYSTEM,CG$CLI_NATURALES,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CNT_ANEXOXML,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$CNT_ANEXOXML no es v�lido
SYSTEM,CG$CNT_ANEXOXML,PACKAGE,18,8,PLS-00201: el identificador 'CNT_ANEXOXML' se debe declarar
SYSTEM,CG$CNT_ANEXOXML,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CNT_ANEXOXML,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$CNT_ANEXOXML' sin su especificaci�n
SYSTEM,CG$CNT_ANEXOXML,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$CNT_ASIENTO,PACKAGE BODY,229,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$CNT_ASIENTO,PACKAGE BODY,224,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$CNT_ASIENTO,PACKAGE BODY,269,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$CNT_ASIENTO,PACKAGE BODY,264,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$COM_COMPRAS,PACKAGE,140,8,PLS-00201: el identificador 'COM_COMPRAS' se debe declarar
SYSTEM,CG$COM_COMPRAS,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$COM_COMPRAS no es v�lido
SYSTEM,CG$COM_COMPRAS,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$COM_COMPRAS' sin su especificaci�n
SYSTEM,CG$COM_COMPRAS,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$COM_COMPRAS,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ECT_DECLARACION,PACKAGE,34,8,PLS-00201: el identificador 'ECT_DECLARACION' se debe declarar
SYSTEM,CG$ECT_DECLARACION,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$ECT_DECLARACION no es v�lido
SYSTEM,CG$ECT_DECLARACION,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$ECT_DECLARACION' sin su especificaci�n
SYSTEM,CG$ECT_DECLARACION,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ECT_DECLARACION,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_COMPANIA,PACKAGE,30,8,PLS-00201: el identificador 'GEN_COMPANIA' se debe declarar
SYSTEM,CG$GEN_COMPANIA,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$GEN_COMPANIA no es v�lido
SYSTEM,CG$GEN_COMPANIA,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_COMPANIA,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$GEN_COMPANIA' sin su especificaci�n
SYSTEM,CG$GEN_COMPANIA,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_OFICINA,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$GEN_OFICINA no es v�lido
SYSTEM,CG$GEN_OFICINA,PACKAGE,53,8,PLS-00201: el identificador 'GEN_OFICINA' se debe declarar
SYSTEM,CG$GEN_OFICINA,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_OFICINA,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$GEN_OFICINA' sin su especificaci�n
SYSTEM,CG$GEN_OFICINA,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_PROVEEDOR,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$GEN_PROVEEDOR no es v�lido
SYSTEM,CG$GEN_PROVEEDOR,PACKAGE,76,8,PLS-00201: el identificador 'GEN_PROVEEDOR' se debe declarar
SYSTEM,CG$GEN_PROVEEDOR,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$GEN_PROVEEDOR' sin su especificaci�n
SYSTEM,CG$GEN_PROVEEDOR,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_PROVEEDOR,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$GEN_PROVESRI,PACKAGE BODY,201,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$GEN_PROVESRI,PACKAGE BODY,196,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$GEN_PROVESRI,PACKAGE BODY,244,20,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,CG$GEN_PROVESRI,PACKAGE BODY,239,9,PL/SQL: SQL Statement ignored
SYSTEM,CG$IMP_REGISANI,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$IMP_REGISANI no es v�lido
SYSTEM,CG$IMP_REGISANI,PACKAGE,35,8,PLS-00201: el identificador 'IMP_REGISANI' se debe declarar
SYSTEM,CG$IMP_REGISANI,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$IMP_REGISANI' sin su especificaci�n
SYSTEM,CG$IMP_REGISANI,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$IMP_REGISANI,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$INF_NODO,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$INF_NODO no es v�lido
SYSTEM,CG$INF_NODO,PACKAGE,27,8,PLS-00201: el identificador 'INF_NODO' se debe declarar
SYSTEM,CG$INF_NODO,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$INF_NODO' sin su especificaci�n
SYSTEM,CG$INF_NODO,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$INF_NODO,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ORT_ORDETRAB,PACKAGE,133,8,PLS-00201: el identificador 'ORT_ORDETRAB' se debe declarar
SYSTEM,CG$ORT_ORDETRAB,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$ORT_ORDETRAB no es v�lido
SYSTEM,CG$ORT_ORDETRAB,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$ORT_ORDETRAB,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$ORT_ORDETRAB' sin su especificaci�n
SYSTEM,CG$ORT_ORDETRAB,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$RHH_EMPLEADO,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$RHH_EMPLEADO no es v�lido
SYSTEM,CG$RHH_EMPLEADO,PACKAGE,87,8,PLS-00201: el identificador 'RHH_EMPLEADO' se debe declarar
SYSTEM,CG$RHH_EMPLEADO,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$RHH_EMPLEADO,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$RHH_EMPLEADO' sin su especificaci�n
SYSTEM,CG$RHH_EMPLEADO,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$TLL_FOTORDEN,PACKAGE,21,8,PLS-00201: el identificador 'TLL_FOTORDEN' se debe declarar
SYSTEM,CG$TLL_FOTORDEN,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$TLL_FOTORDEN no es v�lido
SYSTEM,CG$TLL_FOTORDEN,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$TLL_FOTORDEN,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$TLL_FOTORDEN' sin su especificaci�n
SYSTEM,CG$TLL_FOTORDEN,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$VEN_LSTAPREC,PACKAGE BODY,1,14,PLS-00905: el objeto SYSTEM.CG$VEN_LSTAPREC no es v�lido
SYSTEM,CG$VEN_LSTAPREC,PACKAGE,34,8,PLS-00201: el identificador 'VEN_LSTAPREC' se debe declarar
SYSTEM,CG$VEN_LSTAPREC,PACKAGE BODY,1,14,PLS-00304: no se puede compilar el cuerpo de 'CG$VEN_LSTAPREC' sin su especificaci�n
SYSTEM,CG$VEN_LSTAPREC,PACKAGE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,CG$VEN_LSTAPREC,PACKAGE BODY,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,F_CONSUMO_MINIMO,FUNCTION,12,29,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,F_CONSUMO_MINIMO,FUNCTION,10,1,PL/SQL: SQL Statement ignored
SYSTEM,F_COSTO_PROMEDIO,PROCEDURE,1,39,PLS-00201: el identificador 'ALM_ARTICULOS.ARTICULO' se debe declarar
SYSTEM,F_COSTO_PROMEDIO,PROCEDURE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,F_CREARNCFACTURADIFERIDA,FUNCTION,26,16,PLS-00905: el objeto SYSTEM.PKGCOMPLEMENTOS no es v�lido
SYSTEM,F_CREARNCFACTURADIFERIDA,FUNCTION,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,F_DESENCRIPTA,FUNCTION,4,39,PLS-00201: el identificador 'DBMS_CRYPTO' se debe declarar
SYSTEM,F_DESENCRIPTA,FUNCTION,4,1,PL/SQL: Statement ignored
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,4,26,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,2,23,PL/SQL: SQL Statement ignored
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,23,31,PLS-00364: el uso de la variable 'J' de �ndice de bucle no es v�lido
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,23,31,"PL/SQL: ORA-00904: ""J"".""DTMV_ID"": identificador no v�lido"
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,20,7,PL/SQL: SQL Statement ignored
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,27,30,PLS-00364: el uso de la variable 'J' de �ndice de bucle no es v�lido
SYSTEM,F_DETAMOVI_VS_DETALOTE,FUNCTION,27,5,PL/SQL: Statement ignored
SYSTEM,F_ENCRIPTA,FUNCTION,4,16,PLS-00201: el identificador 'DBMS_CRYPTO' se debe declarar
SYSTEM,F_ENCRIPTA,FUNCTION,4,3,PL/SQL: Statement ignored
SYSTEM,FINEJEC,PROCEDURE,5,14,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,FINEJEC,PROCEDURE,4,2,PL/SQL: SQL Statement ignored
SYSTEM,FINEJEC,PROCEDURE,8,13,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,FINEJEC,PROCEDURE,8,2,PL/SQL: SQL Statement ignored
SYSTEM,GRPSEGCON,TRIGGER,2,3,PLS-00201: el identificador 'PRD.PKCONTEXTO' se debe declarar
SYSTEM,GRPSEGCON,TRIGGER,2,3,PL/SQL: Statement ignored
SYSTEM,INICEJEC,PROCEDURE,8,16,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,INICEJEC,PROCEDURE,7,7,PL/SQL: SQL Statement ignored
SYSTEM,INICEJEC,PROCEDURE,17,16,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,INICEJEC,PROCEDURE,15,5,PL/SQL: SQL Statement ignored
SYSTEM,INICEJEC,PROCEDURE,22,23,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,INICEJEC,PROCEDURE,22,7,PL/SQL: SQL Statement ignored
SYSTEM,INICEJEC,PROCEDURE,25,19,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,INICEJEC,PROCEDURE,25,3,PL/SQL: SQL Statement ignored
SYSTEM,INICIO,PROCEDURE,5,19,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,INICIO,PROCEDURE,5,3,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA,PROCEDURE,14,28,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_ACTUALIZA,PROCEDURE,12,6,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,4,27,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,4,13,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,8,32,PLS-00364: el uso de la variable 'C' de �ndice de bucle no es v�lido
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,8,32,"PL/SQL: ORA-00904: ""C"".""CEDURUC"": identificador no v�lido"
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,5,8,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,15,36,PLS-00364: el uso de la variable 'C' de �ndice de bucle no es v�lido
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,15,36,"PL/SQL: ORA-00904: ""C"".""CEDURUC"": identificador no v�lido"
SYSTEM,P_ACTUALIZA_IA,PROCEDURE,12,8,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA_LISTA_PRECIOS,PROCEDURE,4,16,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_ACTUALIZA_LISTA_PRECIOS,PROCEDURE,3,11,PL/SQL: SQL Statement ignored
SYSTEM,P_ACTUALIZA_LISTA_PRECIOS,PROCEDURE,13,30,PLS-00364: el uso de la variable 'C_LP' de �ndice de bucle no es v�lido
SYSTEM,P_ACTUALIZA_LISTA_PRECIOS,PROCEDURE,13,8,PL/SQL: Statement ignored
SYSTEM,P_ACTUALIZARFACTDIFE,PROCEDURE,7,10,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_ACTUALIZARFACTDIFE,PROCEDURE,3,4,PL/SQL: SQL Statement ignored
SYSTEM,P_CAMBIAR_IVA,PROCEDURE,107,12,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CAMBIAR_IVA,PROCEDURE,107,5,PL/SQL: SQL Statement ignored
SYSTEM,P_CARGA,PROCEDURE,1,31,PLS-00201: el identificador 'ALM_ARTICULOS.GRAR_COMPANIA' se debe declarar
SYSTEM,P_CARGA,PROCEDURE,0,0,PL/SQL: Compilation unit analysis terminated
SYSTEM,P_CLI_CLIENTE,PROCEDURE,27,14,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CLI_CLIENTE,PROCEDURE,2,28,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,33,18,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CLI_CLIENTE,PROCEDURE,33,6,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,77,39,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,77,39,"PL/SQL: ORA-00904: ""R"".""CLAVE1"": identificador no v�lido"
SYSTEM,P_CLI_CLIENTE,PROCEDURE,74,22,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,91,43,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,91,45,PL/SQL: ORA-00984: columna no permitida aqu�
SYSTEM,P_CLI_CLIENTE,PROCEDURE,82,18,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,108,27,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,108,29,PL/SQL: ORA-00984: columna no permitida aqu�
SYSTEM,P_CLI_CLIENTE,PROCEDURE,98,19,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,123,27,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,123,29,PL/SQL: ORA-00984: columna no permitida aqu�
SYSTEM,P_CLI_CLIENTE,PROCEDURE,111,19,PL/SQL: SQL Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,127,20,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,127,17,PL/SQL: Statement ignored
SYSTEM,P_CLI_CLIENTE,PROCEDURE,153,12,PLS-00364: el uso de la variable 'R' de �ndice de bucle no es v�lido
SYSTEM,P_CLI_CLIENTE,PROCEDURE,153,9,PL/SQL: Statement ignored
SYSTEM,P_COB_OTRODEBI,PROCEDURE,36,14,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_COB_OTRODEBI,PROCEDURE,34,8,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_ATS,PROCEDURE,474,12,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_ATS,PROCEDURE,5,1,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_ATS,PROCEDURE,1401,13,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_ATS,PROCEDURE,1401,1,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,10,37,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_LOTES,PROCEDURE,4,9,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,43,48,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_LOTES,PROCEDURE,36,9,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,51,23,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_LOTES,PROCEDURE,48,9,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,125,19,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,P_CREAR_LOTES,PROCEDURE,57,9,PL/SQL: SQL Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,145,19,PLS-00364: el uso de la variable 'V' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,145,7,PL/SQL: Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,149,41,PLS-00364: el uso de la variable 'V' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,149,19,PL/SQL: Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,167,29,PLS-00364: el uso de la variable 'CT' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,167,12,PL/SQL: Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,184,29,PLS-00364: el uso de la variable 'CD' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,184,12,PL/SQL: Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,197,19,PLS-00364: el uso de la variable 'ES' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,197,7,PL/SQL: Statement ignored
SYSTEM,P_CREAR_LOTES,PROCEDURE,200,43,PLS-00364: el uso de la variable 'ES' de �ndice de bucle no es v�lido
SYSTEM,P_CREAR_LOTES,PROCEDURE,200,19,PL/SQL: Statement ignored
SYSTEM,P_CTASBALA,PROCEDURE,82,19,PL/SQL: ORA-06575: La funci�n o el paquete PKGENERAL tienen en un estado no v�lido
SYSTEM,P_CTASBALA,PROCEDURE,3,11,PL/SQL: SQL Statement ignored
SYSTEM,P_CTASBALA,PROCEDURE,209,41,PLS-00364: el uso de la variable 'C' de �ndice de bucle no es v�lido
SYSTEM,P_CTASBALA,PROCEDURE,209,43,PL/SQL: ORA-00984: columna no permitida aqu�
SYSTEM,P_CTASBALA,PROCEDURE,123,16,PL/SQL: SQL Statement ignored
SYSTEM,P_CTAS_TOTALES,PROCEDURE,40,15,PL/SQL: ORA-00942: la tabla o vista no existe
